﻿시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
서울특별시 양천구 신월동,1042,1042,0,삼익플라주,60.873,202304,8,"45,000",6,2006,신월로 181,,중개거래,서울 양천구
서울특별시 양천구 신월동,1036,1036,0,수명산롯데캐슬,84.96,202304,12,"71,000",9,2008,월정로 303,,중개거래,"서울 강서구, 서울 양천구"
서울특별시 양천구 신월동,465-5,465,5,신월보성,59.99,202304,6,"39,000",4,1996,오목로13길 33,,중개거래,서울 양천구
서울특별시 양천구 신월동,136-8,136,8,우영아파트,84.93,202304,4,"44,500",4,2008,남부순환로59길 3,,중개거래,서울 양천구
서울특별시 양천구 신월동,446-2,446,2,청솔,83.37,202304,17,"48,000",6,2001,월정로 50,,중개거래,서울 양천구
서울특별시 양천구 신월동,134-17,134,17,태형,59.76,202304,7,"40,000",12,1998,곰달래로5길 37,,중개거래,서울 양천구
서울특별시 양천구 신정동,333,333,0,대림,84.86,202304,3,"90,000",12,1992,신목로5길 9,,중개거래,서울 양천구
서울특별시 양천구 신정동,1303,1303,0,대림e-편한세상,109.905,202304,19,"97,000",9,2004,신정로13길 38,,중개거래,서울 양천구
서울특별시 양천구 신정동,1326,1326,0,래미안목동아델리체(1326),84.72,202304,7,"129,000",11,2021,중앙로43길 14,,중개거래,서울 양천구
서울특별시 양천구 신정동,1326,1326,0,래미안목동아델리체(1326),84.94,202304,8,"120,000",1,2021,중앙로43길 14,,중개거래,서울 양천구
서울특별시 양천구 신정동,1326,1326,0,래미안목동아델리체(1326),59.82,202304,12,"107,500",22,2021,중앙로43길 14,,중개거래,서울 양천구
서울특별시 양천구 신정동,1326,1326,0,래미안목동아델리체(1326),84.95,202304,14,"124,000",2,2021,중앙로43길 14,,중개거래,서울 양천구
서울특별시 양천구 신정동,1194-5,1194,5,마이홈,114.99,202304,12,"50,000",4,1995,중앙로29길 120-13,,직거래,-
서울특별시 양천구 신정동,325,325,0,목동신시가지11,75.68,202304,1,"135,000",5,1988,목동동로 10,,중개거래,서울 양천구
서울특별시 양천구 신정동,325,325,0,목동신시가지11,59.29,202304,18,"105,000",2,1988,목동동로 10,,중개거래,서울 양천구
서울특별시 양천구 신정동,327,327,0,목동신시가지13,53.9,202304,1,"103,000",4,1987,목동동로 100,,중개거래,서울 양천구
서울특별시 양천구 신정동,327,327,0,목동신시가지13,53.9,202304,7,"104,500",13,1987,목동동로 100,,중개거래,서울 양천구
서울특별시 양천구 신정동,327,327,0,목동신시가지13,98.63,202304,7,"166,000",2,1987,목동동로 100,,중개거래,서울 양천구
서울특별시 양천구 신정동,327,327,0,목동신시가지13,70.73,202304,7,"132,000",9,1987,목동동로 100,,중개거래,서울 양천구
서울특별시 양천구 신정동,327,327,0,목동신시가지13,70.73,202304,13,"133,000",1,1987,목동동로 100,,중개거래,서울 양천구
서울특별시 양천구 신정동,329,329,0,목동신시가지14,157.59,202304,3,"230,500",7,1987,목동동로 130,,중개거래,서울 양천구
서울특별시 양천구 신정동,329,329,0,목동신시가지14,108.28,202304,7,"180,000",6,1987,목동동로 130,,중개거래,서울 양천구
서울특별시 양천구 신정동,329,329,0,목동신시가지14,71.4,202304,21,"134,000",8,1987,목동동로 130,,중개거래,서울 양천구
서울특별시 양천구 신정동,329,329,0,목동신시가지14,71.4,202304,27,"135,000",7,1987,목동동로 130,,중개거래,서울 양천구
서울특별시 양천구 신정동,337,337,0,목동우성2,84.96,202304,7,"84,000",5,2000,목동남로4길 6-23,,중개거래,서울 양천구
서울특별시 양천구 신정동,1306,1306,0,세양청마루,84.98,202304,1,"88,000",10,2006,목동남로2길 60-30,,중개거래,서울 구로구
서울특별시 양천구 신정동,1306,1306,0,세양청마루,84.98,202304,5,"88,000",9,2006,목동남로2길 60-30,,중개거래,서울 구로구
서울특별시 양천구 신정동,1306,1306,0,세양청마루,84.98,202304,8,"88,500",6,2006,목동남로2길 60-30,,중개거래,서울 구로구
서울특별시 양천구 신정동,1276,1276,0,신트리3,84.97,202304,21,"86,000",11,2000,신정로 290,,중개거래,서울 양천구
서울특별시 양천구 신정동,1318,1318,0,이펜하우스5단지,114.73,202304,11,"81,000",12,2011,신정이펜1로 27,20230421,중개거래,서울 송파구
서울특별시 양천구 신정동,1318,1318,0,이펜하우스5단지,114.73,202304,21,"81,000",12,2011,신정이펜1로 27,,중개거래,서울 송파구
서울특별시 양천구 신정동,922-1,922,1,제이클래스목동주상복합,47.12,202304,21,"47,100",10,2023,오목로 147,,직거래,-
서울특별시 양천구 신정동,922-1,922,1,제이클래스목동주상복합,47.12,202304,21,"47,100",10,2023,오목로 147,,직거래,-
서울특별시 양천구 신정동,922-1,922,1,제이클래스목동주상복합,47.13,202304,21,"47,150",10,2023,오목로 147,,직거래,-
서울특별시 양천구 신정동,922-1,922,1,제이클래스목동주상복합,37.22,202304,21,"40,900",9,2023,오목로 147,,직거래,-
서울특별시 양천구 신정동,922-1,922,1,제이클래스목동주상복합,47.12,202304,21,"47,100",9,2023,오목로 147,,직거래,-
서울특별시 양천구 신정동,922-1,922,1,제이클래스목동주상복합,47.12,202304,21,"47,100",9,2023,오목로 147,,직거래,-
서울특별시 양천구 신정동,922-1,922,1,제이클래스목동주상복합,47.13,202304,21,"47,150",9,2023,오목로 147,,직거래,-
서울특별시 양천구 신정동,922-1,922,1,제이클래스목동주상복합,37.22,202304,21,"40,900",8,2023,오목로 147,,직거래,-
서울특별시 양천구 신정동,922-1,922,1,제이클래스목동주상복합,47.12,202304,21,"47,100",8,2023,오목로 147,,직거래,-
서울특별시 양천구 신정동,922-1,922,1,제이클래스목동주상복합,47.12,202304,21,"47,100",8,2023,오목로 147,,직거래,-
서울특별시 양천구 신정동,922-1,922,1,제이클래스목동주상복합,47.13,202304,21,"47,150",8,2023,오목로 147,,직거래,-
서울특별시 양천구 신정동,922-1,922,1,제이클래스목동주상복합,37.22,202304,21,"40,900",7,2023,오목로 147,,직거래,-
서울특별시 양천구 신정동,922-1,922,1,제이클래스목동주상복합,47.12,202304,21,"47,100",7,2023,오목로 147,,직거래,-
서울특별시 양천구 신정동,922-1,922,1,제이클래스목동주상복합,47.12,202304,21,"47,100",7,2023,오목로 147,,직거래,-
서울특별시 양천구 신정동,922-1,922,1,제이클래스목동주상복합,47.13,202304,21,"47,150",7,2023,오목로 147,,직거래,-
서울특별시 양천구 신정동,922-1,922,1,제이클래스목동주상복합,37.22,202304,21,"40,900",6,2023,오목로 147,,직거래,-
서울특별시 양천구 신정동,922-1,922,1,제이클래스목동주상복합,47.12,202304,21,"47,100",6,2023,오목로 147,,직거래,-
서울특별시 양천구 신정동,922-1,922,1,제이클래스목동주상복합,47.12,202304,21,"47,100",6,2023,오목로 147,,직거래,-
서울특별시 양천구 신정동,922-1,922,1,제이클래스목동주상복합,47.13,202304,21,"47,150",6,2023,오목로 147,,직거래,-
서울특별시 양천구 신정동,922-1,922,1,제이클래스목동주상복합,47.13,202304,21,"47,400",13,2023,오목로 147,,직거래,-
서울특별시 양천구 신정동,922-1,922,1,제이클래스목동주상복합,47.12,202304,21,"47,400",12,2023,오목로 147,,직거래,-
서울특별시 양천구 신정동,922-1,922,1,제이클래스목동주상복합,47.12,202304,21,"47,400",12,2023,오목로 147,,직거래,-
서울특별시 양천구 신정동,922-1,922,1,제이클래스목동주상복합,47.12,202304,21,"47,400",13,2023,오목로 147,,직거래,-
서울특별시 양천구 신정동,922-1,922,1,제이클래스목동주상복합,47.12,202304,21,"47,400",13,2023,오목로 147,,직거래,-
서울특별시 양천구 신정동,922-1,922,1,제이클래스목동주상복합,47.13,202304,21,"47,400",12,2023,오목로 147,,직거래,-
서울특별시 양천구 신정동,922-1,922,1,제이클래스목동주상복합,49.86,202304,21,"48,800",11,2023,오목로 147,,직거래,-
서울특별시 양천구 신정동,922-1,922,1,제이클래스목동주상복합,47.12,202304,21,"47,400",11,2023,오목로 147,,직거래,-
서울특별시 양천구 신정동,922-1,922,1,제이클래스목동주상복합,47.13,202304,21,"47,400",11,2023,오목로 147,,직거래,-
서울특별시 양천구 신정동,922-1,922,1,제이클래스목동주상복합,37.22,202304,21,"40,900",10,2023,오목로 147,,직거래,-
서울특별시 양천구 신정동,336,336,0,청구,84.99,202304,1,"79,500",2,1992,신목로2길 11,,중개거래,서울 양천구
서울특별시 양천구 신정동,1285,1285,0,푸른마을4,84.81,202304,24,"74,000",11,2002,신정로7길 60-7,,중개거래,서울 양천구
서울특별시 영등포구 당산동,376,376,0,강변래미안,79.05,202304,1,"116,500",6,2002,버드나루로 130,,중개거래,서울 영등포구
서울특별시 영등포구 당산동,376,376,0,강변래미안,79.43,202304,15,"103,500",2,2002,버드나루로 130,,중개거래,서울 영등포구
서울특별시 영등포구 당산동,171-19,171,19,드림시드,64.02,202304,8,"54,000",4,2005,국회대로53길 30,,중개거래,서울 영등포구
서울특별시 영등포구 당산동,374,374,0,래미안당산1차,59.97,202304,12,"97,000",14,1995,당산로54길 11,,중개거래,서울 영등포구
서울특별시 영등포구 당산동4가,99,99,0,당산롯데캐슬프레스티지,84.99,202304,1,"123,000",2,2017,영신로 237,,중개거래,"경기 김포시, 서울 영등포구"
서울특별시 영등포구 당산동4가,99,99,0,당산롯데캐슬프레스티지,84.99,202304,24,"129,000",25,2017,영신로 237,,중개거래,서울 영등포구
서울특별시 영등포구 당산동4가,01월 30일,30,1,당산현대5차,59.75,202304,8,"92,000",2,2000,당산로42길 16,,중개거래,서울 영등포구
서울특별시 영등포구 당산동4가,01월 30일,30,1,당산현대5차,84.69,202304,8,"110,000",14,2000,당산로42길 16,,중개거래,서울 영등포구
서울특별시 영등포구 당산동4가,01월 30일,30,1,당산현대5차,114.84,202304,9,"137,000",15,2000,당산로42길 16,,중개거래,서울 영등포구
서울특별시 영등포구 당산동4가,01월 30일,30,1,당산현대5차,84.69,202304,23,"113,500",17,2000,당산로42길 16,,중개거래,서울 영등포구
서울특별시 영등포구 당산동4가,29,29,0,한강아파트,59.4,202304,8,"75,700",5,1999,영신로57길 5,,중개거래,서울 영등포구
서울특별시 영등포구 당산동5가,42,42,0,당산삼성래미안4차,97.27,202304,5,"141,000",3,2003,당산로 214,,중개거래,"서울 양천구, 서울 영등포구"
서울특별시 영등포구 당산동5가,43,43,0,당산센트럴아이파크,84.98,202304,6,"165,000",10,2020,영신로 247,,중개거래,서울 영등포구
서울특별시 영등포구 당산동5가,43,43,0,당산센트럴아이파크,59.98,202304,15,"122,000",15,2020,영신로 247,,중개거래,서울 영등포구
서울특별시 영등포구 당산동5가,43,43,0,당산센트럴아이파크,59.98,202304,22,"123,000",24,2020,영신로 247,,중개거래,서울 영등포구
서울특별시 영등포구 당산동5가,12,12,0,당산효성1차,84.9,202304,12,"110,000",4,1999,당산로42길 13,,중개거래,서울 영등포구
서울특별시 영등포구 대림동,1101-1,1101,1,(1101-1),13.64,202304,13,"12,000",8,2012,도림천로19길 12,,중개거래,서울 영등포구
서울특별시 영등포구 대림동,1101-7,1101,7,G밸리소홈,16.1,202304,9,"14,500",10,2018,도림천로19길 11,,중개거래,서울 영등포구
서울특별시 영등포구 대림동,1101-7,1101,7,G밸리소홈,16.1,202304,12,"13,800",16,2018,도림천로19길 11,,중개거래,서울 영등포구
서울특별시 영등포구 대림동,1061,1061,0,문영칸타빌레,84.89,202304,8,"62,300",12,2001,도림천로 391,,중개거래,서울 영등포구
서울특별시 영등포구 대림동,687-1,687,1,성락,58.15,202304,6,"41,000",8,1989,대림로34다길 14,,중개거래,서울 영등포구
서울특별시 영등포구 대림동,650,650,0,성원(650),59.63,202304,15,"60,000",13,1995,대림로 256,,중개거래,서울 영등포구
서울특별시 영등포구 대림동,777-1,777,1,신동아,67.41,202304,11,"58,000",2,1987,가마산로 312,,중개거래,서울 영등포구
서울특별시 영등포구 대림동,608-1,608,1,현대3차,140.54,202304,24,"102,500",3,1997,도신로 31,,중개거래,서울 영등포구
서울특별시 영등포구 도림동,821,821,0,영등포아트자이,84.854,202304,5,"102,500",14,2014,도영로 66,,중개거래,서울 영등포구
서울특별시 영등포구 도림동,821,821,0,영등포아트자이,84.974,202304,15,"104,500",13,2014,도영로 66,,중개거래,서울 영등포구
서울특별시 영등포구 문래동3가,Jan-76,76,1,국화맨션,84.71,202304,1,"106,000",1,1983,도림로 464,,중개거래,서울 영등포구
서울특별시 영등포구 문래동3가,Jan-76,76,1,국화맨션,118.62,202304,12,"127,500",12,1983,도림로 464,,중개거래,서울 영등포구
서울특별시 영등포구 문래동3가,Feb-77,77,2,문래공원한신,58.96,202304,8,"80,300",6,1988,문래로20길 14,,중개거래,서울 영등포구
서울특별시 영등포구 문래동3가,97,97,0,문래금호어울림,84.99,202304,10,"105,000",13,2006,문래로 137,,중개거래,서울 영등포구
서울특별시 영등포구 문래동3가,54,54,0,문래자이,84.98,202304,5,"130,000",7,2001,당산로4길 12,,중개거래,서울 영등포구
서울특별시 영등포구 문래동3가,54,54,0,문래자이,84.98,202304,8,"129,500",22,2001,당산로4길 12,,중개거래,서울 영등포구
서울특별시 영등포구 문래동3가,94,94,0,문래힐스테이트,137.82,202304,1,"144,400",4,2003,문래로 82,,중개거래,서울 영등포구
서울특별시 영등포구 문래동3가,94,94,0,문래힐스테이트,119.47,202304,6,"130,000",1,2003,문래로 82,,중개거래,서울 영등포구
서울특별시 영등포구 문래동3가,94,94,0,문래힐스테이트,119.47,202304,24,"145,000",7,2003,문래로 82,,중개거래,서울 영등포구
서울특별시 영등포구 문래동3가,99,99,0,예지팰리스77차,57.38,202304,24,"56,000",9,2015,영등포로20길 20,,중개거래,서울 영등포구
서울특별시 영등포구 문래동5가,1,1,0,문래대림,59.96,202304,11,"67,000",19,2000,선유로 33,,중개거래,서울 영등포구
서울특별시 영등포구 문래동5가,14,14,0,문래두산위브,79.86,202304,15,"74,000",3,1988,선유로9나길 8,,중개거래,서울 영등포구
서울특별시 영등포구 문래동5가,67,67,0,문래모아미래도,84.75,202304,7,"106,000",17,2017,선유로9나길 5,,중개거래,서울 영등포구
서울특별시 영등포구 문래동5가,01월 23일,23,1,문래현대5차,84.79,202304,7,"64,000",2,1992,선유서로9길 5,,중개거래,서울 영등포구
서울특별시 영등포구 문래동6가,58,58,0,e편한세상 문래 에듀플라츠,59.97,202304,12,"60,500",15,2020,선유서로 50,,직거래,-
서울특별시 영등포구 문래동6가,Jan-47,47,1,대원,59.99,202304,8,"68,000",4,1998,문래로4길 26,,중개거래,서울 영등포구
서울특별시 영등포구 문래동6가,Jan-47,47,1,대원,59.99,202304,27,"65,000",7,1998,문래로4길 26,,중개거래,서울 영등포구
